#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        3292     2.69317     2.69003 8.29986e-05
        3293      2.6932     2.69003  8.2979e-05
        3294     2.69323     2.69003 8.29595e-05
        3295     2.69324     2.69003 8.29401e-05
        3296     2.69326     2.69003 8.29207e-05
        3297     2.69326     2.69003 8.29013e-05
        3298     2.69325     2.69003 8.28819e-05
        3299     2.69324     2.69003 8.28625e-05
        3300     2.69322     2.69003  8.2843e-05
        3301     2.69319     2.69003 8.28234e-05
        3302     2.69315     2.69004 8.28037e-05
        3303     2.69311     2.69004 8.27839e-05
        3304     2.69306     2.69004 8.27639e-05
        3305       2.693     2.69004 8.27437e-05
        3306     2.69294     2.69004 8.27234e-05
        3307     2.69287     2.69004 8.27028e-05
        3308     2.69279     2.69004 8.26819e-05
        3309     2.69271     2.69004 8.26609e-05
        3310     2.69261     2.69004 8.26396e-05
        3311     2.69252     2.69004  8.2618e-05
        3312     2.69242     2.69004 8.25962e-05
        3313     2.69232     2.69004 8.25741e-05
        3314     2.69221     2.69005 8.25518e-05
        3315     2.69211     2.69005 8.25292e-05
        3316       2.692     2.69005 8.25064e-05
        3317     2.69188     2.69005 8.24834e-05
        3318     2.69177     2.69005 8.24602e-05
        3319     2.69166     2.69005 8.24368e-05
        3320     2.69156     2.69005 8.24132e-05
        3321     2.69145     2.69005 8.23895e-05
        3322     2.69136     2.69005 8.23656e-05
        3323     2.69127     2.69005 8.23416e-05
        3324     2.69118     2.69005 8.23176e-05
        3325      2.6911     2.69005 8.22934e-05
        3326     2.69102     2.69005 8.22692e-05
        3327     2.69095     2.69005 8.22449e-05
        3328     2.69089     2.69005 8.22206e-05
        3329     2.69084     2.69005 8.21962e-05
        3330     2.69078     2.69005 8.21718e-05
        3331     2.69075     2.69005 8.21474e-05
        3332     2.69072     2.69005  8.2123e-05
        3333     2.69069     2.69005 8.20986e-05
        3334     2.69066     2.69005 8.20742e-05
        3335     2.69065     2.69005 8.20498e-05
        3336     2.69064     2.69005 8.20254e-05
        3337     2.69064     2.69005  8.2001e-05
        3338     2.69065     2.69005 8.19766e-05
        3339     2.69067     2.69005 8.19523e-05
        3340     2.69068     2.69005 8.19279e-05
        3341      2.6907     2.69005 8.19037e-05
        3342     2.69073     2.69005 8.18794e-05
        3343     2.69076     2.69005 8.18552e-05
        3344     2.69078     2.69005  8.1831e-05
        3345     2.69082     2.69005 8.18068e-05
        3346     2.69086     2.69005 8.17827e-05
        3347     2.69089     2.69006 8.17587e-05
        3348     2.69094     2.69006 8.17347e-05
        3349     2.69099     2.69006 8.17108e-05
        3350     2.69104     2.69006 8.16869e-05
        3351     2.69109     2.69006 8.16631e-05
        3352     2.69114     2.69006 8.16394e-05
        3353      2.6912     2.69006 8.16157e-05
        3354     2.69126     2.69006 8.15922e-05
        3355     2.69133     2.69006 8.15688e-05
        3356     2.69138     2.69006 8.15454e-05
        3357     2.69145     2.69006 8.15222e-05
        3358     2.69152     2.69006 8.14991e-05
        3359     2.69159     2.69006 8.14761e-05
        3360     2.69166     2.69006 8.14532e-05
        3361     2.69173     2.69006 8.14305e-05
        3362     2.69181     2.69006 8.14079e-05
        3363     2.69189     2.69006 8.13856e-05
        3364     2.69197     2.69006 8.13633e-05
        3365     2.69206     2.69006 8.13413e-05
        3366     2.69215     2.69006 8.13195e-05
        3367     2.69224     2.69006  8.1298e-05
        3368     2.69233     2.69006 8.12766e-05
        3369     2.69243     2.69007 8.12555e-05
        3370     2.69252     2.69007 8.12347e-05
        3371     2.69262     2.69007 8.12141e-05
        3372     2.69272     2.69007 8.11938e-05
        3373     2.69281     2.69007 8.11738e-05
        3374      2.6929     2.69007 8.11541e-05
        3375     2.69298     2.69007 8.11346e-05
        3376     2.69306     2.69007 8.11154e-05
        3377     2.69313     2.69007 8.10965e-05
        3378     2.69319     2.69007 8.10777e-05
        3379     2.69324     2.69007 8.10592e-05
        3380     2.69328     2.69007 8.10408e-05
        3381     2.69331     2.69008 8.10224e-05
        3382     2.69331     2.69008 8.10041e-05
        3383      2.6933     2.69008 8.09858e-05
        3384     2.69326     2.69008 8.09673e-05
        3385     2.69321     2.69008 8.09487e-05
        3386     2.69312     2.69008 8.09298e-05
        3387     2.69302     2.69008 8.09105e-05
        3388      2.6929     2.69008 8.08909e-05
        3389     2.69275     2.69008 8.08709e-05
        3390     2.69259     2.69008 8.08504e-05
        3391      2.6924     2.69008 8.08295e-05
        3392     2.69219     2.69008  8.0808e-05
        3393     2.69197     2.69009 8.07861e-05
        3394     2.69174     2.69009 8.07638e-05
        3395      2.6915     2.69009 8.07411e-05
        3396     2.69126     2.69009 8.07181e-05
        3397     2.69103     2.69009 8.06948e-05
        3398     2.69081     2.69009 8.06713e-05
        3399     2.69058     2.69009 8.06477e-05
        3400     2.69037     2.69009  8.0624e-05
        3401     2.69017     2.69009 8.06003e-05
        3402        2.69     2.69009 8.05766e-05
        3403     2.68984     2.69009  8.0553e-05
        3404     2.68971     2.69009 8.05294e-05
        3405      2.6896     2.69009 8.05059e-05
        3406     2.68951     2.69009 8.04824e-05
        3407     2.68945     2.69009  8.0459e-05
        3408      2.6894     2.69009 8.04356e-05
        3409     2.68938     2.69009 8.04123e-05
        3410     2.68939     2.69009  8.0389e-05
        3411      2.6894     2.69009 8.03657e-05
        3412     2.68943     2.69009 8.03423e-05
        3413     2.68948     2.69009  8.0319e-05
        3414     2.68954     2.69009 8.02956e-05
        3415     2.68962     2.69009 8.02722e-05
        3416     2.68969     2.69008 8.02488e-05
        3417     2.68978     2.69008 8.02254e-05
        3418     2.68988     2.69008 8.02019e-05
        3419     2.68998     2.69008 8.01785e-05
        3420     2.69008     2.69008  8.0155e-05
        3421     2.69019     2.69008 8.01316e-05
        3422      2.6903     2.69008 8.01082e-05
        3423     2.69041     2.69008 8.00849e-05
        3424     2.69052     2.69009 8.00616e-05
        3425     2.69064     2.69009 8.00384e-05
        3426     2.69074     2.69009 8.00152e-05
        3427     2.69086     2.69009 7.99922e-05
        3428     2.69097     2.69009 7.99693e-05
        3429     2.69107     2.69009 7.99465e-05
        3430     2.69117     2.69009 7.99238e-05
        3431     2.69127     2.69009 7.99013e-05
        3432     2.69136     2.69009 7.98788e-05
        3433     2.69147     2.69009 7.98566e-05
        3434     2.69155     2.69009 7.98345e-05
        3435     2.69164     2.69009 7.98125e-05
        3436     2.69172     2.69009 7.97907e-05
        3437      2.6918     2.69009  7.9769e-05
        3438     2.69187     2.69009 7.97475e-05
        3439     2.69194     2.69009 7.97261e-05
        3440       2.692     2.69009 7.97049e-05
        3441     2.69205     2.69009 7.96837e-05
        3442     2.69211     2.69009 7.96627e-05
        3443     2.69215     2.69009 7.96419e-05
        3444     2.69219     2.69009 7.96211e-05
        3445     2.69223     2.69009 7.96004e-05
        3446     2.69225     2.69009 7.95797e-05
        3447     2.69227      2.6901 7.95591e-05
        3448     2.69229      2.6901 7.95386e-05
        3449     2.69231      2.6901 7.95181e-05
        3450     2.69232      2.6901 7.94977e-05
        3451     2.69232      2.6901 7.94773e-05
        3452     2.69231      2.6901 7.94568e-05
        3453     2.69231      2.6901 7.94364e-05
        3454     2.69229      2.6901 7.94159e-05
        3455     2.69227      2.6901 7.93954e-05
        3456     2.69224      2.6901 7.93749e-05
        3457     2.69221      2.6901 7.93542e-05
        3458     2.69217      2.6901 7.93335e-05
        3459     2.69212      2.6901 7.93127e-05
        3460     2.69207      2.6901 7.92919e-05
        3461     2.69202      2.6901 7.92709e-05
        3462     2.69196      2.6901 7.92498e-05
        3463      2.6919     2.69011 7.92286e-05
        3464     2.69184     2.69011 7.92073e-05
        3465     2.69177     2.69011 7.91859e-05
        3466     2.69171     2.69011 7.91644e-05
        3467     2.69164     2.69011 7.91428e-05
        3468     2.69157     2.69011 7.91211e-05
        3469     2.69149     2.69011 7.90993e-05
        3470     2.69142     2.69011 7.90775e-05
        3471     2.69135     2.69011 7.90555e-05
        3472     2.69128     2.69011 7.90334e-05
        3473     2.69121     2.69011 7.90113e-05
        3474     2.69115     2.69011 7.89891e-05
        3475     2.69108     2.69011 7.89669e-05
        3476     2.69102     2.69011 7.89446e-05
        3477     2.69096     2.69011 7.89223e-05
        3478      2.6909     2.69011 7.88999e-05
        3479     2.69085     2.69011 7.88775e-05
        3480      2.6908     2.69011 7.88551e-05
        3481     2.69075     2.69011 7.88327e-05
        3482      2.6907     2.69011 7.88102e-05
        3483     2.69067     2.69011 7.87878e-05
        3484     2.69063     2.69011 7.87653e-05
        3485      2.6906     2.69011 7.87428e-05
        3486     2.69058     2.69011 7.87203e-05
        3487     2.69056     2.69011 7.86979e-05
        3488     2.69055     2.69011 7.86754e-05
        3489     2.69054     2.69011 7.86529e-05
        3490     2.69053     2.69011 7.86305e-05
        3491     2.69052     2.69011 7.86081e-05
        3492     2.69052     2.69011 7.85856e-05
        3493     2.69053     2.69011 7.85632e-05
        3494     2.69053     2.69011 7.85408e-05
        3495     2.69053     2.69011 7.85185e-05
        3496     2.69055     2.69011 7.84961e-05
        3497     2.69056     2.69011 7.84737e-05
        3498     2.69057     2.69011 7.84514e-05
        3499     2.69059     2.69011 7.84291e-05
        3500     2.69061     2.69011 7.84068e-05
        3501     2.69064     2.69011 7.83846e-05
        3502     2.69066     2.69011 7.83624e-05
        3503     2.69069     2.69011 7.83402e-05
        3504     2.69072     2.69011  7.8318e-05
        3505     2.69074     2.69011 7.82959e-05
        3506     2.69076     2.69011 7.82737e-05
        3507     2.69079     2.69011 7.82517e-05
        3508     2.69082     2.69011 7.82296e-05
        3509     2.69085     2.69012 7.82076e-05
        3510     2.69088     2.69012 7.81856e-05
        3511     2.69091     2.69012 7.81637e-05
        3512     2.69094     2.69012 7.81418e-05
        3513     2.69097     2.69012 7.81199e-05
        3514     2.69101     2.69012 7.80981e-05
        3515     2.69104     2.69012 7.80763e-05
        3516     2.69107     2.69012 7.80546e-05
        3517      2.6911     2.69012 7.80329e-05
        3518     2.69113     2.69012 7.80112e-05
        3519     2.69116     2.69012 7.79896e-05
        3520     2.69119     2.69012 7.79681e-05
        3521     2.69122     2.69012 7.79466e-05
        3522     2.69125     2.69012 7.79251e-05
        3523     2.69128     2.69012 7.79037e-05
        3524     2.69131     2.69012 7.78823e-05
        3525     2.69133     2.69012  7.7861e-05
        3526     2.69136     2.69012 7.78397e-05
        3527     2.69138     2.69012 7.78184e-05
        3528     2.69141     2.69012 7.77972e-05
        3529     2.69144     2.69012 7.77761e-05
        3530     2.69146     2.69012  7.7755e-05
        3531     2.69149     2.69012 7.77339e-05
        3532     2.69152     2.69012 7.77129e-05
        3533     2.69154     2.69012  7.7692e-05
        3534     2.69156     2.69012  7.7671e-05
        3535     2.69158     2.69012 7.76502e-05
        3536      2.6916     2.69012 7.76293e-05
        3537     2.69163     2.69012 7.76085e-05
        3538     2.69165     2.69012 7.75878e-05
        3539     2.69167     2.69013 7.75671e-05
        3540     2.69169     2.69013 7.75465e-05
        3541     2.69171     2.69013 7.75258e-05
        3542     2.69173     2.69013 7.75053e-05
        3543     2.69175     2.69013 7.74847e-05
        3544     2.69177     2.69013 7.74643e-05
        3545     2.69178     2.69013 7.74438e-05
        3546     2.69181     2.69013 7.74234e-05
        3547     2.69183     2.69013 7.74031e-05
        3548     2.69185     2.69013 7.73828e-05
        3549     2.69187     2.69013 7.73625e-05
        3550     2.69188     2.69013 7.73423e-05
        3551     2.69189     2.69013 7.73221e-05
        3552     2.69191     2.69013  7.7302e-05
        3553     2.69193     2.69013 7.72819e-05
        3554     2.69194     2.69013 7.72618e-05
        3555     2.69195     2.69013 7.72418e-05
        3556     2.69197     2.69013 7.72218e-05
        3557     2.69198     2.69013 7.72018e-05
        3558     2.69199     2.69013 7.71819e-05
        3559       2.692     2.69013  7.7162e-05
        3560     2.69201     2.69014 7.71421e-05
        3561     2.69203     2.69014 7.71223e-05
        3562     2.69204     2.69014 7.71024e-05
        3563     2.69204     2.69014 7.70827e-05
        3564     2.69205     2.69014 7.70629e-05
        3565     2.69205     2.69014 7.70431e-05
        3566     2.69205     2.69014 7.70234e-05
        3567     2.69206     2.69014 7.70037e-05
        3568     2.69206     2.69014  7.6984e-05
        3569     2.69205     2.69014 7.69643e-05
        3570     2.69205     2.69014 7.69446e-05
        3571     2.69205     2.69014 7.69249e-05
