#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        6147     3.05545     3.39497  0.00454226
        6148     3.05478     3.39491  0.00454186
        6149     3.05411     3.39486  0.00454146
        6150     3.05343      3.3948  0.00454106
        6151     3.05275     3.39475  0.00454066
        6152     3.05206     3.39469  0.00454027
        6153     3.05137     3.39464  0.00453987
        6154     3.05067     3.39458  0.00453948
        6155     3.04996     3.39452  0.00453909
        6156     3.04925     3.39447  0.00453869
        6157     3.04852     3.39441   0.0045383
        6158     3.04778     3.39436  0.00453792
        6159     3.04702      3.3943  0.00453753
        6160     3.04625     3.39424  0.00453715
        6161     3.04547     3.39419  0.00453676
        6162     3.04467     3.39413  0.00453638
        6163     3.04386     3.39407    0.004536
        6164     3.04302     3.39402  0.00453562
        6165     3.04218     3.39396  0.00453525
        6166     3.04131      3.3939  0.00453487
        6167     3.04044     3.39384   0.0045345
        6168     3.03955     3.39379  0.00453413
        6169     3.03865     3.39373  0.00453376
        6170     3.03774     3.39367  0.00453339
        6171     3.03683     3.39361  0.00453302
        6172     3.03591     3.39356  0.00453266
        6173       3.035      3.3935   0.0045323
        6174      3.0341     3.39344  0.00453194
        6175     3.03321     3.39338  0.00453158
        6176     3.03233     3.39332  0.00453122
        6177     3.03148     3.39326  0.00453087
        6178     3.03066     3.39321  0.00453051
        6179     3.02988     3.39315  0.00453016
        6180     3.02913     3.39309  0.00452981
        6181     3.02844     3.39303  0.00452946
        6182      3.0278     3.39297  0.00452912
        6183     3.02722     3.39291  0.00452877
        6184      3.0267     3.39285  0.00452842
        6185     3.02626     3.39279  0.00452808
        6186     3.02589     3.39273  0.00452774
        6187      3.0256     3.39267  0.00452739
        6188      3.0254     3.39261  0.00452705
        6189     3.02529     3.39255  0.00452671
        6190     3.02527      3.3925  0.00452637
        6191     3.02534     3.39244  0.00452602
        6192      3.0255     3.39238  0.00452568
        6193     3.02576     3.39232  0.00452534
        6194      3.0261     3.39226  0.00452499
        6195     3.02654      3.3922  0.00452465
        6196     3.02707     3.39214   0.0045243
        6197     3.02768     3.39208  0.00452395
        6198     3.02838     3.39202   0.0045236
        6199     3.02915     3.39196  0.00452325
        6200        3.03     3.39191   0.0045229
        6201     3.03091     3.39185  0.00452254
        6202     3.03188     3.39179  0.00452219
        6203     3.03292     3.39173  0.00452183
        6204       3.034     3.39167  0.00452147
        6205     3.03513     3.39162   0.0045211
        6206     3.03629     3.39156  0.00452074
        6207     3.03749      3.3915  0.00452037
        6208     3.03872     3.39145     0.00452
        6209     3.03996     3.39139  0.00451963
        6210     3.04123     3.39133  0.00451925
        6211      3.0425     3.39128  0.00451887
        6212     3.04378     3.39122  0.00451849
        6213     3.04505     3.39117  0.00451811
        6214     3.04633     3.39111  0.00451772
        6215      3.0476     3.39105  0.00451733
        6216     3.04886       3.391  0.00451694
        6217      3.0501     3.39094  0.00451655
        6218     3.05133     3.39089  0.00451615
        6219     3.05254     3.39084  0.00451575
        6220     3.05373     3.39078  0.00451535
        6221      3.0549     3.39073  0.00451495
        6222     3.05605     3.39067  0.00451454
        6223     3.05718     3.39062  0.00451413
        6224     3.05827     3.39057  0.00451372
        6225     3.05935     3.39051  0.00451331
        6226      3.0604     3.39046   0.0045129
        6227     3.06142     3.39041  0.00451248
        6228     3.06242     3.39035  0.00451207
        6229     3.06339      3.3903  0.00451165
        6230     3.06433     3.39025  0.00451123
        6231     3.06525      3.3902   0.0045108
        6232     3.06615     3.39015  0.00451038
        6233     3.06702     3.39009  0.00450996
        6234     3.06786     3.39004  0.00450953
        6235     3.06868     3.38999   0.0045091
        6236     3.06948     3.38994  0.00450867
        6237     3.07025     3.38989  0.00450824
        6238       3.071     3.38984   0.0045078
        6239     3.07173     3.38979  0.00450737
        6240     3.07243     3.38974  0.00450693
        6241     3.07311     3.38968   0.0045065
        6242     3.07377     3.38963  0.00450606
        6243     3.07441     3.38958  0.00450562
        6244     3.07502     3.38953  0.00450518
        6245     3.07561     3.38948  0.00450474
        6246     3.07618     3.38943   0.0045043
        6247     3.07673     3.38938  0.00450386
        6248     3.07726     3.38933  0.00450341
        6249     3.07776     3.38928  0.00450297
        6250     3.07824     3.38923  0.00450252
        6251      3.0787     3.38918  0.00450208
        6252     3.07914     3.38913  0.00450163
        6253     3.07956     3.38908  0.00450118
        6254     3.07995     3.38903  0.00450073
        6255     3.08033     3.38899  0.00450028
        6256     3.08068     3.38894  0.00449983
        6257     3.08102     3.38889  0.00449938
        6258     3.08133     3.38884  0.00449893
        6259     3.08163     3.38879  0.00449848
        6260      3.0819     3.38874  0.00449803
        6261     3.08215     3.38869  0.00449758
        6262     3.08239     3.38864  0.00449713
        6263     3.08261     3.38859  0.00449667
        6264      3.0828     3.38854  0.00449622
        6265     3.08298      3.3885  0.00449577
        6266     3.08315     3.38845  0.00449531
        6267     3.08329      3.3884  0.00449486
        6268     3.08342     3.38835  0.00449441
        6269     3.08354      3.3883  0.00449395
        6270     3.08363     3.38825   0.0044935
        6271     3.08372      3.3882  0.00449305
        6272     3.08378     3.38815  0.00449259
        6273     3.08384     3.38811  0.00449214
        6274     3.08388     3.38806  0.00449168
        6275     3.08391     3.38801  0.00449123
        6276     3.08392     3.38796  0.00449077
        6277     3.08392     3.38791  0.00449032
        6278     3.08392     3.38786  0.00448987
        6279      3.0839     3.38782  0.00448941
        6280     3.08387     3.38777  0.00448896
        6281     3.08383     3.38772   0.0044885
        6282     3.08378     3.38767  0.00448805
        6283     3.08372     3.38762   0.0044876
        6284     3.08365     3.38757  0.00448714
        6285     3.08357     3.38753  0.00448669
        6286     3.08349     3.38748  0.00448624
        6287     3.08339     3.38743  0.00448578
        6288     3.08329     3.38738  0.00448533
        6289     3.08318     3.38733  0.00448488
        6290     3.08306     3.38728  0.00448443
        6291     3.08294     3.38724  0.00448397
        6292     3.08281     3.38719  0.00448352
        6293     3.08267     3.38714  0.00448307
        6294     3.08253     3.38709  0.00448262
        6295     3.08237     3.38704  0.00448217
        6296     3.08221     3.38699  0.00448172
        6297     3.08205     3.38694  0.00448127
        6298     3.08187      3.3869  0.00448082
        6299     3.08169     3.38685  0.00448037
        6300     3.08151      3.3868  0.00447992
        6301     3.08131     3.38675  0.00447947
        6302     3.08111      3.3867  0.00447902
        6303      3.0809     3.38665  0.00447858
        6304     3.08068     3.38661  0.00447813
        6305     3.08045     3.38656  0.00447768
        6306     3.08022     3.38651  0.00447724
        6307     3.07997     3.38646  0.00447679
        6308     3.07972     3.38641  0.00447634
        6309     3.07946     3.38636   0.0044759
        6310     3.07919     3.38631  0.00447545
        6311     3.07891     3.38626  0.00447501
        6312     3.07862     3.38622  0.00447457
        6313     3.07832     3.38617  0.00447412
        6314     3.07801     3.38612  0.00447368
        6315     3.07769     3.38607  0.00447324
        6316     3.07736     3.38602   0.0044728
        6317     3.07702     3.38597  0.00447236
        6318     3.07667     3.38592  0.00447192
        6319      3.0763     3.38587  0.00447148
        6320     3.07593     3.38582  0.00447104
        6321     3.07554     3.38578   0.0044706
        6322     3.07514     3.38573  0.00447016
        6323     3.07473     3.38568  0.00446973
        6324      3.0743     3.38563  0.00446929
        6325     3.07386     3.38558  0.00446886
        6326     3.07341     3.38553  0.00446842
        6327     3.07295     3.38548  0.00446799
        6328     3.07248     3.38543  0.00446756
        6329     3.07199     3.38538  0.00446713
        6330     3.07149     3.38533   0.0044667
        6331     3.07098     3.38528  0.00446627
        6332     3.07045     3.38523  0.00446584
        6333     3.06991     3.38518  0.00446541
        6334     3.06937     3.38513  0.00446498
        6335     3.06881     3.38508  0.00446456
        6336     3.06824     3.38503  0.00446413
        6337     3.06765     3.38498  0.00446371
        6338     3.06706     3.38493  0.00446329
        6339     3.06646     3.38488  0.00446287
        6340     3.06585     3.38483  0.00446245
        6341     3.06524     3.38478  0.00446203
        6342     3.06461     3.38473  0.00446161
        6343     3.06398     3.38468  0.00446119
        6344     3.06334     3.38463  0.00446078
        6345      3.0627     3.38458  0.00446036
        6346     3.06206     3.38453  0.00445995
        6347     3.06141     3.38448  0.00445954
        6348     3.06076     3.38443  0.00445913
        6349     3.06011     3.38438  0.00445872
        6350     3.05947     3.38432  0.00445831
        6351     3.05882     3.38427   0.0044579
        6352     3.05818     3.38422  0.00445749
        6353     3.05754     3.38417  0.00445709
        6354     3.05691     3.38412  0.00445668
        6355     3.05629     3.38407  0.00445628
        6356     3.05568     3.38402  0.00445588
        6357     3.05507     3.38396  0.00445548
        6358     3.05448     3.38391  0.00445508
        6359      3.0539     3.38386  0.00445468
        6360     3.05334     3.38381  0.00445428
        6361     3.05279     3.38376  0.00445389
        6362     3.05225      3.3837  0.00445349
        6363     3.05173     3.38365   0.0044531
        6364     3.05123      3.3836  0.00445271
        6365     3.05075     3.38355  0.00445231
        6366     3.05029     3.38349  0.00445192
