#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        3225     2.18955     2.41833  0.00410176
        3226     2.18907     2.41826  0.00410111
        3227     2.18857     2.41819  0.00410045
        3228     2.18807     2.41812   0.0040998
        3229     2.18756     2.41805  0.00409915
        3230     2.18705     2.41798  0.00409851
        3231     2.18654      2.4179  0.00409787
        3232     2.18603     2.41783  0.00409723
        3233     2.18552     2.41776  0.00409659
        3234     2.18502     2.41769  0.00409596
        3235     2.18453     2.41762  0.00409532
        3236     2.18404     2.41754  0.00409469
        3237     2.18357     2.41747  0.00409407
        3238     2.18311      2.4174  0.00409344
        3239     2.18267     2.41733  0.00409282
        3240     2.18224     2.41725   0.0040922
        3241     2.18183     2.41718  0.00409158
        3242     2.18144     2.41711  0.00409097
        3243     2.18108     2.41704  0.00409035
        3244     2.18073     2.41696  0.00408974
        3245     2.18041     2.41689  0.00408913
        3246     2.18011     2.41682  0.00408852
        3247     2.17983     2.41675  0.00408791
        3248     2.17957     2.41667   0.0040873
        3249     2.17933      2.4166   0.0040867
        3250     2.17912     2.41653   0.0040861
        3251     2.17893     2.41645  0.00408549
        3252     2.17875     2.41638  0.00408489
        3253     2.17859     2.41631  0.00408429
        3254     2.17845     2.41623  0.00408369
        3255     2.17832     2.41616  0.00408309
        3256      2.1782     2.41609  0.00408249
        3257     2.17809     2.41601  0.00408189
        3258     2.17798     2.41594  0.00408129
        3259     2.17788     2.41587  0.00408069
        3260     2.17778      2.4158  0.00408009
        3261     2.17767     2.41572  0.00407949
        3262     2.17756     2.41565   0.0040789
        3263     2.17744     2.41558   0.0040783
        3264     2.17731      2.4155   0.0040777
        3265     2.17717     2.41543  0.00407711
        3266       2.177     2.41536  0.00407651
        3267     2.17682     2.41528  0.00407592
        3268     2.17661     2.41521  0.00407533
        3269     2.17638     2.41514  0.00407473
        3270     2.17612     2.41507  0.00407414
        3271     2.17583     2.41499  0.00407355
        3272      2.1755     2.41492  0.00407297
        3273     2.17514     2.41485  0.00407238
        3274     2.17474     2.41477   0.0040718
        3275      2.1743      2.4147  0.00407122
        3276     2.17383     2.41463  0.00407064
        3277     2.17331     2.41455  0.00407006
        3278     2.17275     2.41448  0.00406949
        3279     2.17214      2.4144  0.00406892
        3280     2.17149     2.41433  0.00406835
        3281      2.1708     2.41426  0.00406779
        3282     2.17006     2.41418  0.00406723
        3283     2.16928     2.41411  0.00406667
        3284     2.16846     2.41403  0.00406612
        3285     2.16759     2.41396  0.00406558
        3286     2.16668     2.41388  0.00406504
        3287     2.16574     2.41381   0.0040645
        3288     2.16475     2.41373  0.00406397
        3289     2.16373     2.41365  0.00406345
        3290     2.16268     2.41358  0.00406293
        3291      2.1616      2.4135  0.00406241
        3292     2.16049     2.41342  0.00406191
        3293     2.15936     2.41335  0.00406141
        3294     2.15821     2.41327  0.00406091
        3295     2.15704     2.41319  0.00406042
        3296     2.15586     2.41311  0.00405994
        3297     2.15468     2.41304  0.00405947
        3298     2.15349     2.41296    0.004059
        3299     2.15231     2.41288  0.00405854
        3300     2.15113      2.4128  0.00405808
        3301     2.14997     2.41272  0.00405763
        3302     2.14882     2.41264  0.00405719
        3303      2.1477     2.41256  0.00405676
        3304      2.1466     2.41248  0.00405633
        3305     2.14554      2.4124   0.0040559
        3306     2.14452     2.41232  0.00405549
        3307     2.14354     2.41224  0.00405507
        3308     2.14261     2.41215  0.00405467
        3309     2.14174     2.41207  0.00405427
        3310     2.14092     2.41199  0.00405387
        3311     2.14016     2.41191  0.00405348
        3312     2.13946     2.41183  0.00405309
        3313     2.13883     2.41174   0.0040527
        3314     2.13827     2.41166  0.00405232
        3315     2.13778     2.41158  0.00405194
        3316     2.13736      2.4115  0.00405156
        3317     2.13701     2.41141  0.00405118
        3318     2.13673     2.41133  0.00405081
        3319     2.13653     2.41125  0.00405043
        3320     2.13639     2.41116  0.00405006
        3321     2.13633     2.41108  0.00404969
        3322     2.13633       2.411  0.00404931
        3323      2.1364     2.41092  0.00404894
        3324     2.13652     2.41083  0.00404856
        3325     2.13671     2.41075  0.00404818
        3326     2.13695     2.41067   0.0040478
        3327     2.13724     2.41059  0.00404742
        3328     2.13757      2.4105  0.00404703
        3329     2.13795     2.41042  0.00404665
        3330     2.13836     2.41034  0.00404625
        3331     2.13881     2.41026  0.00404586
        3332     2.13928     2.41018  0.00404546
        3333     2.13977      2.4101  0.00404506
        3334     2.14028     2.41002  0.00404466
        3335     2.14081     2.40994  0.00404425
        3336     2.14134     2.40986  0.00404384
        3337     2.14188     2.40977  0.00404343
        3338     2.14241     2.40969  0.00404301
        3339     2.14294     2.40961  0.00404259
        3340     2.14347     2.40954  0.00404216
        3341     2.14398     2.40946  0.00404173
        3342     2.14448     2.40938   0.0040413
        3343     2.14496      2.4093  0.00404087
        3344     2.14542     2.40922  0.00404043
        3345     2.14586     2.40914  0.00403999
        3346     2.14627     2.40906  0.00403954
        3347     2.14665     2.40898   0.0040391
        3348     2.14701      2.4089  0.00403865
        3349     2.14733     2.40883   0.0040382
        3350     2.14763     2.40875  0.00403775
        3351     2.14789     2.40867  0.00403729
        3352     2.14811     2.40859  0.00403684
        3353      2.1483     2.40852  0.00403638
        3354     2.14845     2.40844  0.00403592
        3355     2.14856     2.40836  0.00403546
        3356     2.14863     2.40828    0.004035
        3357     2.14866     2.40821  0.00403454
        3358     2.14865     2.40813  0.00403408
        3359     2.14859     2.40805  0.00403362
        3360     2.14848     2.40797  0.00403316
        3361     2.14833      2.4079   0.0040327
        3362     2.14813     2.40782  0.00403224
        3363     2.14787     2.40774  0.00403178
        3364     2.14756     2.40766  0.00403132
        3365      2.1472     2.40759  0.00403087
        3366     2.14678     2.40751  0.00403041
        3367      2.1463     2.40743  0.00402996
        3368     2.14576     2.40735  0.00402951
        3369     2.14516     2.40728  0.00402907
        3370      2.1445      2.4072  0.00402863
        3371     2.14377     2.40712  0.00402819
        3372     2.14298     2.40704  0.00402776
        3373     2.14213     2.40696  0.00402733
        3374     2.14122     2.40688  0.00402691
        3375     2.14024     2.40681  0.00402649
        3376     2.13921     2.40673  0.00402608
        3377     2.13812     2.40665  0.00402567
        3378     2.13699     2.40657  0.00402527
        3379     2.13582     2.40649  0.00402488
        3380     2.13462     2.40641  0.00402449
        3381     2.13339     2.40633  0.00402411
        3382     2.13215     2.40624  0.00402373
        3383      2.1309     2.40616  0.00402337
        3384     2.12967     2.40608  0.00402301
        3385     2.12846       2.406  0.00402266
        3386      2.1273     2.40592  0.00402231
        3387     2.12618     2.40583  0.00402197
        3388     2.12514     2.40575  0.00402164
        3389     2.12418     2.40567  0.00402131
        3390     2.12332     2.40559  0.00402098
        3391     2.12258      2.4055  0.00402066
        3392     2.12196     2.40542  0.00402035
        3393     2.12147     2.40533  0.00402003
        3394     2.12113     2.40525  0.00401972
        3395     2.12095     2.40517  0.00401941
        3396     2.12092     2.40508   0.0040191
        3397     2.12104       2.405  0.00401878
        3398     2.12132     2.40492  0.00401847
        3399     2.12176     2.40483  0.00401815
        3400     2.12234     2.40475  0.00401783
        3401     2.12306     2.40467   0.0040175
        3402      2.1239     2.40458  0.00401717
        3403     2.12486      2.4045  0.00401683
        3404     2.12593     2.40442  0.00401648
        3405     2.12708     2.40434  0.00401613
        3406      2.1283     2.40426  0.00401576
        3407     2.12958     2.40418  0.00401539
        3408     2.13091      2.4041  0.00401502
        3409     2.13226     2.40402  0.00401463
        3410     2.13363     2.40394  0.00401424
        3411       2.135     2.40386  0.00401383
        3412     2.13636     2.40378  0.00401342
        3413      2.1377      2.4037    0.004013
        3414       2.139     2.40363  0.00401258
        3415     2.14027     2.40355  0.00401214
        3416     2.14148     2.40347   0.0040117
        3417     2.14265      2.4034  0.00401125
        3418     2.14375     2.40332   0.0040108
        3419     2.14479     2.40324  0.00401034
        3420     2.14576     2.40317  0.00400987
        3421     2.14666     2.40309   0.0040094
        3422     2.14748     2.40302  0.00400893
        3423     2.14824     2.40294  0.00400845
        3424     2.14891     2.40287  0.00400796
        3425     2.14952      2.4028  0.00400748
        3426     2.15005     2.40272  0.00400698
        3427      2.1505     2.40265  0.00400649
        3428     2.15088     2.40258    0.004006
        3429     2.15119      2.4025   0.0040055
        3430     2.15143     2.40243    0.004005
        3431     2.15161     2.40236   0.0040045
        3432     2.15171     2.40228    0.004004
        3433     2.15175     2.40221   0.0040035
        3434     2.15173     2.40214  0.00400299
        3435     2.15166     2.40206  0.00400249
        3436     2.15152     2.40199  0.00400199
        3437     2.15133     2.40192  0.00400149
        3438     2.15109     2.40185  0.00400099
        3439     2.15081     2.40177   0.0040005
        3440     2.15047      2.4017       0.004
        3441      2.1501     2.40163  0.00399951
        3442     2.14969     2.40155  0.00399901
        3443     2.14924     2.40148  0.00399852
        3444     2.14876     2.40141  0.00399804
