#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        3098     1.05572     1.10214  0.00213126
        3099     1.05614     1.10213  0.00213063
        3100     1.05675     1.10211  0.00212999
        3101     1.05756      1.1021  0.00212935
        3102     1.05857     1.10208  0.00212871
        3103     1.05977     1.10207  0.00212807
        3104     1.06116     1.10206  0.00212742
        3105     1.06272     1.10204  0.00212678
        3106     1.06442     1.10203  0.00212613
        3107     1.06625     1.10202  0.00212547
        3108     1.06817     1.10201  0.00212482
        3109     1.07016       1.102  0.00212416
        3110     1.07217     1.10199   0.0021235
        3111     1.07419     1.10198  0.00212283
        3112     1.07617     1.10197  0.00212217
        3113     1.07809     1.10196   0.0021215
        3114     1.07993     1.10196  0.00212083
        3115     1.08166     1.10195  0.00212016
        3116     1.08325     1.10194  0.00211949
        3117     1.08471     1.10194  0.00211882
        3118       1.086     1.10193  0.00211814
        3119     1.08713     1.10193  0.00211747
        3120     1.08809     1.10192  0.00211679
        3121     1.08888     1.10192  0.00211612
        3122     1.08951     1.10192  0.00211545
        3123     1.08998     1.10191  0.00211477
        3124      1.0903     1.10191   0.0021141
        3125     1.09048     1.10191  0.00211342
        3126     1.09054      1.1019  0.00211275
        3127     1.09049      1.1019  0.00211208
        3128     1.09035     1.10189  0.00211141
        3129     1.09015     1.10189  0.00211074
        3130     1.08989     1.10189  0.00211007
        3131      1.0896     1.10188  0.00210939
        3132      1.0893     1.10188  0.00210873
        3133     1.08901     1.10187  0.00210806
        3134     1.08876     1.10187  0.00210739
        3135     1.08855     1.10187  0.00210672
        3136      1.0884     1.10186  0.00210605
        3137     1.08835     1.10186  0.00210539
        3138     1.08839     1.10185  0.00210472
        3139     1.08855     1.10185  0.00210405
        3140     1.08883     1.10184  0.00210339
        3141     1.08926     1.10184  0.00210272
        3142     1.08983     1.10184  0.00210205
        3143     1.09055     1.10183  0.00210139
        3144     1.09143     1.10183  0.00210072
        3145     1.09248     1.10183  0.00210006
        3146     1.09368     1.10182  0.00209939
        3147     1.09505     1.10182  0.00209873
        3148     1.09658     1.10182  0.00209806
        3149     1.09826     1.10182  0.00209739
        3150     1.10008     1.10182  0.00209673
        3151     1.10205     1.10182  0.00209606
        3152     1.10414     1.10182   0.0020954
        3153     1.10635     1.10182  0.00209473
        3154     1.10867     1.10182  0.00209407
        3155     1.11108     1.10183  0.00209341
        3156     1.11358     1.10183  0.00209275
        3157     1.11614     1.10183  0.00209209
        3158     1.11875     1.10184  0.00209144
        3159     1.12139     1.10185  0.00209078
        3160     1.12407     1.10185  0.00209013
        3161     1.12675     1.10186  0.00208949
        3162     1.12943     1.10187  0.00208884
        3163     1.13209     1.10188   0.0020882
        3164     1.13472     1.10189  0.00208757
        3165      1.1373      1.1019  0.00208694
        3166     1.13983     1.10191  0.00208632
        3167     1.14229     1.10193   0.0020857
        3168     1.14467     1.10194  0.00208508
        3169     1.14696     1.10195  0.00208447
        3170     1.14915     1.10197  0.00208387
        3171     1.15123     1.10198  0.00208327
        3172     1.15319       1.102  0.00208267
        3173     1.15502     1.10202  0.00208209
        3174     1.15671     1.10203   0.0020815
        3175     1.15827     1.10205  0.00208092
        3176     1.15968     1.10207  0.00208034
        3177     1.16094     1.10209  0.00207977
        3178     1.16205     1.10211   0.0020792
        3179       1.163     1.10213  0.00207864
        3180     1.16381     1.10215  0.00207807
        3181     1.16446     1.10217  0.00207751
        3182     1.16497     1.10219  0.00207695
        3183     1.16534      1.1022   0.0020764
        3184     1.16556     1.10222  0.00207584
        3185     1.16566     1.10224  0.00207528
        3186     1.16564     1.10226  0.00207473
        3187      1.1655     1.10228  0.00207417
        3188     1.16527      1.1023  0.00207361
        3189     1.16496     1.10232  0.00207306
        3190     1.16457     1.10234   0.0020725
        3191     1.16412     1.10236  0.00207194
        3192     1.16363     1.10238  0.00207138
        3193     1.16312      1.1024  0.00207082
        3194     1.16259     1.10242  0.00207026
        3195     1.16208     1.10244  0.00206969
        3196     1.16158     1.10246  0.00206913
        3197     1.16113     1.10248  0.00206856
        3198     1.16073     1.10249  0.00206799
        3199      1.1604     1.10251  0.00206743
        3200     1.16016     1.10253  0.00206686
        3201        1.16     1.10255  0.00206629
        3202     1.15996     1.10257  0.00206572
        3203     1.16002     1.10258  0.00206516
        3204     1.16021      1.1026  0.00206459
        3205     1.16053     1.10262  0.00206403
        3206     1.16097     1.10264  0.00206346
        3207     1.16154     1.10266   0.0020629
        3208     1.16223     1.10267  0.00206234
        3209     1.16305     1.10269  0.00206178
        3210     1.16398     1.10271  0.00206123
        3211     1.16503     1.10273  0.00206068
        3212     1.16616     1.10275  0.00206013
        3213     1.16739     1.10277  0.00205959
        3214     1.16869     1.10279  0.00205905
        3215     1.17006     1.10281  0.00205852
        3216     1.17147     1.10283  0.00205799
        3217     1.17292     1.10286  0.00205746
        3218      1.1744     1.10288  0.00205694
        3219     1.17588      1.1029  0.00205643
        3220     1.17738     1.10292  0.00205592
        3221     1.17887     1.10295  0.00205542
        3222     1.18035     1.10297  0.00205492
        3223     1.18181       1.103  0.00205443
        3224     1.18327     1.10302  0.00205394
        3225      1.1847     1.10305  0.00205346
        3226     1.18613     1.10307  0.00205299
        3227     1.18754      1.1031  0.00205252
        3228     1.18895     1.10313  0.00205205
        3229     1.19035     1.10315   0.0020516
        3230     1.19175     1.10318  0.00205114
        3231     1.19315     1.10321   0.0020507
        3232     1.19455     1.10324  0.00205026
        3233     1.19595     1.10326  0.00204983
        3234     1.19735     1.10329   0.0020494
        3235     1.19873     1.10332  0.00204898
        3236     1.20008     1.10335  0.00204856
        3237      1.2014     1.10338  0.00204815
        3238     1.20266     1.10341  0.00204775
        3239     1.20385     1.10345  0.00204735
        3240     1.20494     1.10348  0.00204696
        3241     1.20593     1.10351  0.00204657
        3242     1.20678     1.10354  0.00204619
        3243     1.20749     1.10357  0.00204581
        3244     1.20803      1.1036  0.00204543
        3245     1.20838     1.10364  0.00204506
        3246     1.20854     1.10367  0.00204468
        3247     1.20848      1.1037  0.00204431
        3248     1.20821     1.10373  0.00204393
        3249     1.20772     1.10377  0.00204355
        3250     1.20699      1.1038  0.00204317
        3251     1.20604     1.10383  0.00204278
        3252     1.20486     1.10386  0.00204239
        3253     1.20346     1.10389  0.00204199
        3254     1.20185     1.10392  0.00204159
        3255     1.20003     1.10395  0.00204117
        3256     1.19801     1.10398  0.00204075
        3257     1.19581     1.10401  0.00204032
        3258     1.19343     1.10403  0.00203988
        3259     1.19088     1.10406  0.00203943
        3260     1.18818     1.10409  0.00203896
        3261     1.18533     1.10411  0.00203849
        3262     1.18235     1.10414  0.00203801
        3263     1.17924     1.10416  0.00203751
        3264     1.17603     1.10418  0.00203701
        3265      1.1727      1.1042  0.00203649
        3266     1.16928     1.10422  0.00203597
        3267     1.16577     1.10424  0.00203543
        3268     1.16218     1.10426  0.00203488
        3269     1.15851     1.10427  0.00203433
        3270     1.15477     1.10429  0.00203377
        3271     1.15096      1.1043  0.00203319
        3272     1.14709     1.10432  0.00203261
        3273     1.14317     1.10433  0.00203203
        3274     1.13919     1.10434  0.00203144
        3275     1.13517     1.10435  0.00203084
        3276      1.1311     1.10436  0.00203023
        3277       1.127     1.10436  0.00202963
        3278     1.12286     1.10437  0.00202901
        3279      1.1187     1.10437   0.0020284
        3280     1.11452     1.10438  0.00202778
        3281     1.11034     1.10438  0.00202717
        3282     1.10615     1.10438  0.00202655
        3283     1.10198     1.10438  0.00202593
        3284     1.09783     1.10438  0.00202532
        3285     1.09371     1.10437   0.0020247
        3286     1.08965     1.10437  0.00202409
        3287     1.08564     1.10436  0.00202348
        3288     1.08172     1.10436  0.00202288
        3289     1.07789     1.10435  0.00202228
        3290     1.07416     1.10434  0.00202169
        3291     1.07055     1.10433   0.0020211
        3292     1.06708     1.10432  0.00202052
        3293     1.06375     1.10431  0.00201994
        3294     1.06057     1.10429  0.00201937
        3295     1.05757     1.10428  0.00201881
        3296     1.05474     1.10426  0.00201825
        3297      1.0521     1.10425   0.0020177
        3298     1.04964     1.10423  0.00201716
        3299     1.04738     1.10421  0.00201662
        3300     1.04532      1.1042  0.00201609
        3301     1.04346     1.10418  0.00201556
        3302     1.04181     1.10416  0.00201504
        3303     1.04037     1.10414  0.00201452
        3304     1.03913     1.10412  0.00201401
        3305     1.03811      1.1041   0.0020135
        3306      1.0373     1.10408  0.00201299
        3307     1.03671     1.10406  0.00201248
        3308     1.03634     1.10404  0.00201198
        3309      1.0362     1.10402  0.00201148
        3310     1.03629       1.104  0.00201097
        3311     1.03663     1.10398  0.00201047
        3312     1.03722     1.10396  0.00200996
        3313     1.03807     1.10394  0.00200945
        3314     1.03919     1.10392  0.00200894
        3315      1.0406      1.1039  0.00200843
        3316      1.0423     1.10388  0.00200791
