# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
     2.30195    0.281419    0.397919   0.0382084
     2.35879     0.44131    0.435213   0.0486283
     2.41563    0.262278    0.426102   0.0390667
     2.47247    0.339658    0.407601   0.0153968
      2.5293    0.296732    0.387424   0.0360919
     2.58614    0.394882     0.37694   0.0245948
     2.64298    0.412476    0.390949   0.0342512
     2.69982      0.2837    0.292869   0.0185377
     2.75666    0.330046    0.337668   0.0214529
      2.8135      0.2411    0.330046   0.0346912
     2.87033    0.194835    0.298733   0.0210302
     2.92717    0.254702    0.242322    0.013274
     2.98401    0.193287    0.230453     0.01781
     3.04085    0.171784    0.205168   0.0265958
     3.09769      0.1458    0.175146   0.0119787
     3.15453    0.168526    0.185049   0.0255116
     3.21136    0.158425    0.215442   0.0221838
      3.2682    0.184816    0.187783   0.0172033
     3.32504    0.191821    0.208635   0.0299278
     3.38188     0.28989    0.184758   0.0207491
     3.43872    0.270178    0.190809   0.0164433
     3.49556    0.342916    0.234665   0.0322507
     3.55239    0.162905    0.136491   0.0113125
     3.60923    0.203224    0.136084   0.0200749
     3.66607      0.1054    0.103643  0.00895116
     3.72291    0.158914     0.13712   0.0228222
     3.77975    0.115744    0.134048   0.0339507
     3.83659    0.160625    0.116477   0.0188911
     3.89342    0.123156    0.102793   0.0122535
     3.95026    0.186852    0.105307     0.02164
      4.0071   0.0882132   0.0870845   0.0175011
     4.06394   0.0583201   0.0681642  0.00722035
     4.12078   0.0487901   0.0631258   0.0091122
     4.17761   0.0506635   0.0727372   0.0112789
     4.23445   0.0610895    0.052281  0.00974202
     4.29129    0.134804   0.0924138   0.0172331
     4.34813   0.0555507   0.0472542  0.00440039
     4.40497   0.0177567   0.0682224   0.0218055
     4.46181  0.00716783   0.0574241   0.0159122
     4.51864   0.0562023   0.0380733  0.00960956
     4.57548   0.0389344   0.0372006    0.011603
     4.63232   0.0324996   0.0274379   0.0061571
     4.68916   0.0238656   0.0191996  0.00698772
       4.746   0.0114848   0.0150571   0.0060775
     4.80284  0.00456135  0.00741219   0.0022802
     4.85967   0.0105074  0.00717947  0.00165849
     4.91651  0.00366537   0.0106587  0.00636977
     4.97335   0.0105888  0.00823835  0.00203452
     5.03019  0.00765655  0.00620204  0.00136469
     5.08703  0.00765655  0.00347919 0.000943559
     5.14387  0.00228067   0.0107285  0.00874001
      5.2007 8.14526e-05   0.0193392   0.0162425
     5.25754 8.14526e-05  0.00247849  0.00145445
     5.31438 8.14526e-05  0.00137306 0.000830727
     5.37122 8.14526e-05  0.00101234 0.000862776
     5.42806 8.14526e-05   0.0032232  0.00187979
      5.4849 0.000162905    0.007866   0.0056012
     5.54173   0.0369795  0.00980923  0.00564123
     5.59857  0.00505006  0.00186177 0.000841576
     5.65541  0.00211777 0.000989068 0.000650462
   0.0284191           0 7.12711e-05 3.92684e-05
   0.0852574           0 0.000173087 7.11801e-05
    0.142096           0 0.000315629 0.000120846
    0.198934           0 0.000916342  0.00045139
    0.255772  0.00749364   0.0101816   0.0037264
    0.312611   0.0423554   0.0181538  0.00489941
    0.369449   0.0896794   0.0346479   0.0105702
    0.426287   0.0641032   0.0394638  0.00984267
    0.483126    0.126985   0.0539827    0.012897
    0.539964   0.0425183   0.0650908   0.0093103
    0.596802    0.050745   0.0628305  0.00790853
     0.65364   0.0795792   0.0756899   0.0048186
    0.710479   0.0790091   0.0941898   0.0131406
    0.767317    0.181884    0.148223   0.0164774
    0.824155    0.330209    0.201005   0.0272847
    0.880994    0.205342    0.182994   0.0229379
    0.937832    0.227579    0.189235    0.019529
     0.99467    0.222773    0.217326   0.0336435
     1.05151    0.350083    0.215473   0.0220575
     1.10835    0.227742    0.256331   0.0212444
     1.16519    0.338599    0.263683   0.0209879
     1.22202      0.4396     0.27027   0.0359373
     1.27886    0.282478    0.309316   0.0288152
      1.3357    0.275473    0.281164   0.0133306
     1.39254    0.339006    0.320689   0.0257343
     1.44938    0.423309    0.332551    0.035278
     1.50621    0.415897    0.371516   0.0395091
     1.56305    0.382176    0.388295   0.0219707
     1.61989    0.399688    0.413403   0.0347302
     1.67673    0.417363    0.396562   0.0228947
     1.73357    0.355459     0.40318   0.0368185
     1.79041    0.366374     0.46373   0.0319695
     1.84724    0.374438    0.430884    0.038306
     1.90408    0.336074    0.437971   0.0256186
     1.96092     0.44465    0.430905   0.0130032
     2.01776    0.427789    0.419909   0.0264627
      2.0746    0.368247    0.405481   0.0229771
     2.13144    0.384456    0.415347   0.0291268
     2.18827    0.674672    0.486099   0.0348525
     2.24511    0.479349    0.415398   0.0192637
     2.30195    0.336807     0.39028   0.0341875
     2.35879    0.302271    0.418595   0.0453002
     2.41563    0.311149    0.411733    0.036731
     2.47247    0.257798    0.388875   0.0220978
      2.5293    0.150443    0.357801   0.0420135
     2.58614    0.289971    0.366069    0.023802
     2.64298    0.404331    0.392622   0.0300106
     2.69982    0.448152    0.312279    0.024347
     2.75666    0.321494    0.335646   0.0188663
      2.8135    0.225461    0.316973   0.0327255
     2.87033    0.160625     0.28147   0.0244825
     2.92717    0.246476    0.242841   0.0116249
     2.98401    0.163068     0.22203   0.0174623
     3.04085    0.184409    0.202573   0.0233976
     3.09769     0.19402    0.177506   0.0107112
     3.15453    0.140995    0.179542   0.0229093
     3.21136    0.293148    0.225155   0.0214321
      3.2682    0.373786    0.211034   0.0264499
     3.32504    0.249327    0.213722   0.0266155
     3.38188    0.196952    0.186282   0.0182114
     3.43872    0.175042    0.188838   0.0145055
     3.49556    0.043007    0.210708   0.0360353
     3.55239   0.0792534    0.129337   0.0119487
     3.60923   0.0851995    0.129724   0.0185458
     3.66607   0.0865027      0.1015   0.0080846
     3.72291   0.0753437    0.129398   0.0212357
     3.77975    0.121853    0.132523   0.0297411
     3.83659    0.139121    0.119308   0.0167404
     3.89342   0.0651621   0.0980893   0.0115896
     3.95026    0.101409    0.104819   0.0189405
      4.0071   0.0960327    0.088203   0.0153492
     4.06394   0.0476498   0.0655999  0.00675784
     4.12078   0.0324182   0.0592873  0.00874434
     4.17761   0.0349432    0.068013   0.0108132
     4.23445   0.0158018   0.0477211  0.00953188
     4.29129   0.0135211   0.0825523   0.0176768
     4.34813   0.0835704   0.0517937  0.00573207
     4.40497   0.0479756   0.0656916   0.0192261
     4.46181   0.0128695   0.0518548   0.0148659
     4.51864   0.0945665   0.0451349   0.0106927
     4.57548   0.0977432   0.0447684    0.012377
     4.63232   0.0285084   0.0275717  0.00538891
     4.68916   0.0232955   0.0197115  0.00613298
       4.746    0.112649   0.0272561   0.0125894
     4.80284   0.0552249   0.0133888  0.00593594
     4.85967    0.098965   0.0186527   0.0108299
     4.91651   0.0623113   0.0171152  0.00821833
     4.97335   0.0766469   0.0167894   0.0081945
     5.03019   0.0319294  0.00941796  0.00323656
     5.08703   0.0176752   0.0052537  0.00185389
     5.14387  0.00822672   0.0104158   0.0076531
      5.2007  0.00260648   0.0172476   0.0143462
     5.25754 8.14526e-05  0.00217886  0.00130314
     5.31438 8.14526e-05  0.00121161 0.000742409
     5.37122 0.000162905 0.000906161 0.000761435
     5.42806  0.00219922   0.0030952  0.00164916
      5.4849   0.0060275  0.00763619  0.00490576
     5.54173   0.0091227  0.00972341  0.00493673
     5.59857   0.0029323  0.00199559 0.000746942
     5.65541  0.00228067  0.00115052 0.000588851
   0.0284191           0 6.33521e-05 3.56948e-05
   0.0852574  0.00456135 0.000660671 0.000464033
    0.142096  0.00855253  0.00123084  0.00086953
    0.198934   0.0108332  0.00201822  0.00111365
    0.255772  0.00643476  0.00976527  0.00333553
    0.312611  0.00578314   0.0167792  0.00454375
    0.369449  0.00733074   0.0316127  0.00982185
    0.426287   0.0319294   0.0386267  0.00878457
    0.483126   0.0626371   0.0549443   0.0114998
    0.539964   0.0765655   0.0663658  0.00836267
    0.596802   0.0755881    0.064248  0.00715571
     0.65364   0.0540846   0.0732893  0.00484441
    0.710479    0.142868   0.0995985   0.0127452
    0.767317    0.183106    0.152099   0.0150955
    0.824155   0.0882947    0.188481   0.0269744
    0.880994   0.0938334    0.173087   0.0224268
    0.937832    0.157448    0.185703   0.0176756
     0.99467    0.193857    0.214718   0.0300062
     1.05151    0.226194    0.216664   0.0196388
     1.10835    0.345522    0.266242   0.0210689
     1.16519    0.467701    0.286351   0.0283693
     1.22202    0.309031    0.274577   0.0322013
     1.27886     0.36898    0.315946   0.0263651
      1.3357    0.369958     0.29103   0.0150642
     1.39254    0.475928    0.337938   0.0280664
     1.44938    0.513722    0.352681   0.0366543
     1.50621    0.577744     0.39443    0.041232
     1.56305    0.485295    0.399073   0.0220149
     1.61989    0.454424    0.417961    0.031169
     1.67673    0.423228    0.399525   0.0205417
     1.73357    0.291682    0.390792   0.0347494
     1.79041    0.326136    0.448442   0.0318638
     1.84724    0.343323    0.421155   0.0352637
     1.90408    0.352527    0.428477   0.0244681
     1.96092    0.298117    0.416151   0.0180858
     2.01776    0.407508    0.418531   0.0235583
      2.0746    0.440659     0.40939   0.0207539
     2.13144    0.237027    0.395534    0.031926
     2.18827    0.332653     0.46905   0.0349021
     2.24511    0.398792    0.413553   0.0172114
     2.30195    0.344463     0.38519   0.0307656
     2.35879    0.437319    0.420676   0.0403146
     2.41563    0.445057    0.415436   0.0328359
     2.47247    0.500119    0.401236   0.0228392
      2.5293    0.258449    0.346762   0.0387685
     2.58614    0.326788    0.361704   0.0215538
     2.64298    0.292496    0.381497   0.0286641
     2.69982    0.343649    0.315765   0.0218898
     2.75666    0.322227    0.334155   0.0168289
      2.8135    0.297547    0.314814   0.0291604
     2.87033    0.280034     0.28131   0.0217627
     2.92717    0.327195    0.252214   0.0135964
     2.98401    0.215605    0.221316   0.0155367
     3.04085     0.16877    0.198817   0.0210971
     3.09769    0.379569    0.199957   0.0232102
     3.15453    0.260241    0.188509   0.0220488
     3.21136    0.135944    0.215243   0.0212195
      3.2682    0.155656    0.204881   0.0242161
     3.32504    0.183024    0.210311   0.0238758
     3.38188    0.152805    0.182563   0.0165634
     3.43872     0.30447    0.201686   0.0176913
     3.49556    0.144986    0.203405   0.0327629
     3.55239    0.132198    0.129655   0.0106253
     3.60923   0.0706194    0.123156   0.0176095
     3.66607   0.0895979    0.100178  0.00729368
     3.72291   0.0570983    0.121364   0.0203389
     3.77975   0.0900866    0.127808   0.0268077
     3.83659   0.0545733    0.112115   0.0163528
     3.89342   0.0713525   0.0951186   0.0106758
     3.95026   0.0345359   0.0970101   0.0183755
      4.0071   0.0828373   0.0876068   0.0136553
     4.06394   0.0466724   0.0634969  0.00632575
     4.12078   0.0355134   0.0566458  0.00816199
     4.17761   0.0429255   0.0652255  0.00996457
     4.23445    0.032744   0.0460569  0.00861682
     4.29129   0.0353504   0.0773076   0.0164724
     4.34813   0.0329883   0.0497042  0.00546275
     4.40497   0.0582386   0.0648635   0.0171077
     4.46181    0.106947   0.0579762   0.0144195
     4.51864    0.130894   0.0546638   0.0130785
     4.57548    0.105888   0.0515595   0.0127292
     4.63232   0.0348617   0.0283817  0.00485064
     4.68916   0.0213406   0.0198925  0.00545421
       4.746   0.0139284   0.0257752   0.0112773
     4.80284  0.00667912   0.0126433    0.005323
     4.85967  0.00529442   0.0171684  0.00972771
     4.91651   0.0740405   0.0234403  0.00943008
     4.97335   0.0691533   0.0226076  0.00911849
     5.03019   0.0283455    0.011521  0.00349403
     5.08703    0.033477  0.00838962  0.00338481
     5.14387   0.0188156   0.0113491  0.00685943
      5.2007   0.0231326   0.0179015   0.0127671
     5.25754   0.0141728  0.00351151  0.00170892
     5.31438  0.00529442  0.00166525 0.000786398
     5.37122   0.0060275   0.0014752  0.00086367
     5.42806  0.00187341  0.00295945   0.0014715
      5.4849           0  0.00678772  0.00443344
     5.54173           0  0.00864303  0.00450487
     5.59857           0  0.00177386 0.000696082
     5.65541           0  0.00102268  0.00053712
   0.0284191           0 5.70169e-05 3.26827e-05
   0.0852574           0 0.000594604 0.000422307
    0.142096           0  0.00110776  0.00079124
    0.198934           0  0.00181639  0.00102041
    0.255772   0.0123808   0.0100268  0.00301222
    0.312611   0.0677686   0.0218782  0.00633421
    0.369449    0.107599   0.0392113   0.0114064
    0.426287   0.0497676   0.0397407  0.00797644
    0.483126   0.0332327   0.0527732   0.0105528
    0.539964   0.0543289   0.0651621  0.00761253
    0.596802    0.068013   0.0646245  0.00645003
     0.65364    0.147592   0.0807196  0.00828841
    0.710479    0.140669    0.103706   0.0121143
    0.767317   0.0898423    0.145874   0.0148142
    0.824155   0.0354319    0.173176   0.0282876
    0.880994    0.121935    0.167972   0.0207593
    0.937832    0.174146    0.184547   0.0159458
     0.99467    0.121527    0.205399   0.0284159
     1.05151    0.136352    0.208633   0.0192472
